master_code,product_code,owner,stock,free_stock
HF0004,HF0004XL-IGRN,FFP,0,0
HF0004,HF0004XL-INBL,FFP,0,0
HF0004,HF0004XL-LBLU,FFP,0,0
HF0004,HF0004XL-LPIN,FFP,0,0
HF0004,HF0004XL-MARO,FFP,0,0
HF0004,HF0004XL-MGRE,FFP,0,0
HF0004,HF0004XL-MINT,FFP,0,0
HF0004,HF0004XL-NAVY,FFP,0,0
HF0004,HF0004XL-OGOL,FFP,0,0
HF0004,HF0004XL-ORAN,FFP,0,0
HF0004,HF0004XL-ORCH,FFP,0,0
HF0004,HF0004XL-PURP,FFP,0,0
HF0004,HF0004XL-REDD,FFP,0,0
HF0004,HF0004XL-ROYA,FFP,0,0
HF0004,HF0004XL-SAGR,FFP,0,0
HF0004,HF0004XL-SAND,FFP,0,0
HF0004,HF0004XL-SAOR,FFP,0,0
HF0004,HF0004XL-SAPP,FFP,0,0
HF0004,HF0004XL-SPGY,FFP,0,0
HF0004,HF0004XL-VIOL,FFP,0,0
HF0004,HF0004XL-WHIT,FFP,0,0
HF0005,HF0005,FFP,0,0
HF0005,HF0005LL-NAVY,FFP,0,0
HF0005,HF0005MM-NAVY,FFP,0,0
HF0005,HF0005SS-NAVY,FFP,0,0
HF0006,HF0006,FFP,0,0
HF0101,HF0101,FFP,0,0
HF0101,HF01012X-BLAC,FFP,0,0
HF0101,HF01012X-DNAV,FFP,0,0
HF0101,HF01012X-HGRE,FFP,0,0
HF0101,HF01012X-NAVY,FFP,0,0
HF0101,HF01012X-WHIT,FFP,0,0
HF0101,HF0101LL-BLAC,FFP,0,0
HF0101,HF0101LL-DNAV,FFP,0,0
HF0101,HF0101LL-HGRE,FFP,0,0
HF0101,HF0101LL-NAVY,FFP,0,0
HF0101,HF0101LL-WHIT,FFP,0,0
HF0101,HF0101MM-BLAC,FFP,0,0
HF0101,HF0101MM-DNAV,FFP,0,0
HF0101,HF0101MM-HGRE,FFP,0,0
HF0101,HF0101MM-NAVY,FFP,0,0
HF0101,HF0101MM-WHIT,FFP,0,0
HF0101,HF0101SS-BLAC,FFP,0,0
HF0101,HF0101SS-DNAV,FFP,0,0
HF0101,HF0101SS-HGRE,FFP,0,0
HF0101,HF0101SS-NAVY,FFP,0,0
HF0101,HF0101SS-WHIT,FFP,0,0
HF0101,HF0101XL-BLAC,FFP,0,0
HF0101,HF0101XL-DNAV,FFP,0,0
HF0101,HF0101XL-HGRE,FFP,0,0
HF0101,HF0101XL-NAVY,FFP,0,0
HF0101,HF0101XL-WHIT,FFP,0,0
HF0101,HF0101XS-BLAC,FFP,0,0
HF0101,HF0101XS-DNAV,FFP,0,0
HF0101,HF0101XS-HGRE,FFP,0,0
HF0101,HF0101XS-NAVY,FFP,0,0
HF0101,HF0101XS-WHIT,FFP,0,0
HF0102,HF0102,FFP,0,0
HF0102,HF01022X-ABLU,FFP,0,0
HF0102,HF01022X-AWHI,FFP,0,0
HF0102,HF01022X-BAPK,FFP,0,0
HF0102,HF01022X-BOTT,FFP,0,0
HF0102,HF01022X-BSMO,FFP,0,0
HF0102,HF01022X-BURG,FFP,0,0
HF0102,HF01022X-CFPK,FFP,0,0
HF0102,HF01022X-CHAR,FFP,0,0
HF0102,HF01022X-DLAV,FFP,0,0
HF0102,HF01022X-DPBK,FFP,0,0
HF0102,HF01022X-DUGN,FFP,0,0
HF0102,HF01022X-DUPK,FFP,0,0
HF0102,HF01022X-FRED,FFP,0,0
HF0102,HF01022X-HGRE,FFP,0,0
HF0102,HF01022X-HOPK,FFP,0,0
HF0102,HF01022X-JADE,FFP,0,0
HF0102,HF01022X-JBLA,FFP,0,0
HF0102,HF01022X-NFNA,FFP,0,0
HF0102,HF01022X-NUDE,FFP,0,0
HF0102,HF01022X-OXNY,FFP,0,0
HF0102,HF01022X-PEPP,FFP,0,0
HF0102,HF01022X-PURP,FFP,0,0
HF0102,HF01022X-ROYA,FFP,0,0
HF0102,HF01022X-SAPP,FFP,0,0
HF0102,HF01022X-SKYY,FFP,0,0
HF0102,HF01022X-VMIL,FFP,0,0
HF0102,HF0102LL-ABLU,FFP,0,0
HF0102,HF0102LL-AWHI,FFP,0,0
HF0102,HF0102LL-BAPK,FFP,0,0
HF0102,HF0102LL-BOTT,FFP,0,0
HF0102,HF0102LL-BSMO,FFP,0,0
HF0102,HF0102LL-BURG,FFP,0,0
HF0102,HF0102LL-CFPK,FFP,0,0
HF0102,HF0102LL-CHAR,FFP,0,0
HF0102,HF0102LL-DLAV,FFP,0,0
HF0102,HF0102LL-DPBK,FFP,0,0
HF0102,HF0102LL-DUGN,FFP,0,0
HF0102,HF0102LL-DUPK,FFP,0,0
HF0102,HF0102LL-FRED,FFP,0,0
HF0102,HF0102LL-HGRE,FFP,0,0
HF0102,HF0102LL-HOPK,FFP,0,0
HF0102,HF0102LL-JADE,FFP,0,0
HF0102,HF0102LL-JBLA,FFP,0,0
HF0102,HF0102LL-NFNA,FFP,0,0
HF0102,HF0102LL-NUDE,FFP,0,0
HF0102,HF0102LL-OXNY,FFP,0,0
HF0102,HF0102LL-PEPP,FFP,0,0
HF0102,HF0102LL-PURP,FFP,0,0
HF0102,HF0102LL-ROYA,FFP,0,0
HF0102,HF0102LL-SAPP,FFP,0,0
HF0102,HF0102LL-SKYY,FFP,0,0
HF0102,HF0102LL-VMIL,FFP,0,0
HF0102,HF0102MM-ABLU,FFP,0,0
HF0102,HF0102MM-AWHI,FFP,0,0
HF0102,HF0102MM-BAPK,FFP,0,0
HF0102,HF0102MM-BOTT,FFP,0,0
HF0102,HF0102MM-BSMO,FFP,0,0
HF0102,HF0102MM-BURG,FFP,0,0
HF0102,HF0102MM-CFPK,FFP,0,0
HF0102,HF0102MM-CHAR,FFP,0,0
HF0102,HF0102MM-DLAV,FFP,0,0
HF0102,HF0102MM-DPBK,FFP,0,0
HF0102,HF0102MM-DUGN,FFP,0,0
HF0102,HF0102MM-DUPK,FFP,0,0
HF0102,HF0102MM-FRED,FFP,0,0
HF0102,HF0102MM-HGRE,FFP,0,0
HF0102,HF0102MM-HOPK,FFP,0,0
HF0102,HF0102MM-JADE,FFP,0,0
HF0102,HF0102MM-JBLA,FFP,0,0
HF0102,HF0102MM-NFNA,FFP,0,0
HF0102,HF0102MM-NUDE,FFP,0,0
HF0102,HF0102MM-OXNY,FFP,0,0
HF0102,HF0102MM-PEPP,FFP,0,0
HF0102,HF0102MM-PURP,FFP,0,0
HF0102,HF0102MM-ROYA,FFP,0,0
HF0102,HF0102MM-SAPP,FFP,0,0
HF0102,HF0102MM-SKYY,FFP,0,0
HF0102,HF0102MM-VMIL,FFP,0,0
HF0102,HF0102SS-ABLU,FFP,0,0
HF0102,HF0102SS-AWHI,FFP,0,0
HF0102,HF0102SS-BAPK,FFP,0,0
HF0102,HF0102SS-BOTT,FFP,0,0
HF0102,HF0102SS-BSMO,FFP,0,0
HF0102,HF0102SS-BURG,FFP,0,0
HF0102,HF0102SS-CFPK,FFP,0,0
HF0102,HF0102SS-CHAR,FFP,0,0
HF0102,HF0102SS-DLAV,FFP,0,0
HF0102,HF0102SS-DPBK,FFP,0,0
HF0102,HF0102SS-DUGN,FFP,0,0
HF0102,HF0102SS-DUPK,FFP,0,0
HF0102,HF0102SS-FRED,FFP,0,0
HF0102,HF0102SS-HGRE,FFP,0,0
HF0102,HF0102SS-HOPK,FFP,0,0
HF0102,HF0102SS-JADE,FFP,0,0
HF0102,HF0102SS-JBLA,FFP,0,0
HF0102,HF0102SS-NFNA,FFP,0,0
HF0102,HF0102SS-NUDE,FFP,0,0
HF0102,HF0102SS-OXNY,FFP,0,0
HF0102,HF0102SS-PEPP,FFP,0,0
HF0102,HF0102SS-PURP,FFP,0,0
HF0102,HF0102SS-ROYA,FFP,0,0
HF0102,HF0102SS-SAPP,FFP,0,0
HF0102,HF0102SS-SKYY,FFP,0,0
HF0102,HF0102SS-VMIL,FFP,0,0
HF0102,HF0102XL-ABLU,FFP,0,0
HF0102,HF0102XL-AWHI,FFP,0,0
HF0102,HF0102XL-BAPK,FFP,0,0
HF0102,HF0102XL-BOTT,FFP,0,0
HF0102,HF0102XL-BSMO,FFP,0,0
HF0102,HF0102XL-BURG,FFP,0,0
HF0102,HF0102XL-CFPK,FFP,0,0
HF0102,HF0102XL-CHAR,FFP,0,0
HF0102,HF0102XL-DLAV,FFP,0,0
HF0102,HF0102XL-DPBK,FFP,0,0
HF0102,HF0102XL-DUGN,FFP,0,0
HF0102,HF0102XL-DUPK,FFP,0,0
HF0102,HF0102XL-FRED,FFP,0,0
HF0102,HF0102XL-HGRE,FFP,0,0
HF0102,HF0102XL-HOPK,FFP,0,0
HF0102,HF0102XL-JADE,FFP,0,0
HF0102,HF0102XL-JBLA,FFP,0,0
HF0102,HF0102XL-NFNA,FFP,0,0
HF0102,HF0102XL-NUDE,FFP,0,0
HF0102,HF0102XL-OXNY,FFP,0,0
HF0102,HF0102XL-PEPP,FFP,0,0
HF0102,HF0102XL-PURP,FFP,0,0
HF0102,HF0102XL-ROYA,FFP,0,0
HF0102,HF0102XL-SAPP,FFP,0,0
HF0102,HF0102XL-SKYY,FFP,0,0
HF0102,HF0102XL-VMIL,FFP,0,0
HF0102,HF0102XS-ABLU,FFP,0,0
HF0102,HF0102XS-AWHI,FFP,0,0
HF0102,HF0102XS-BAPK,FFP,0,0
HF0102,HF0102XS-BOTT,FFP,0,0
HF0102,HF0102XS-BSMO,FFP,0,0
HF0102,HF0102XS-BURG,FFP,0,0
HF0102,HF0102XS-CFPK,FFP,0,0
HF0102,HF0102XS-CHAR,FFP,0,0
HF0102,HF0102XS-DLAV,FFP,0,0
HF0102,HF0102XS-DPBK,FFP,0,0
HF0102,HF0102XS-DUGN,FFP,0,0
HF0102,HF0102XS-DUPK,FFP,0,0
HF0102,HF0102XS-FRED,FFP,0,0
HF0102,HF0102XS-HGRE,FFP,0,0
HF0102,HF0102XS-HOPK,FFP,0,0
HF0102,HF0102XS-JADE,FFP,0,0
HF0102,HF0102XS-JBLA,FFP,0,0
HF0102,HF0102XS-NFNA,FFP,0,0
HF0102,HF0102XS-NUDE,FFP,0,0
HF0102,HF0102XS-OXNY,FFP,0,0
HF0102,HF0102XS-PEPP,FFP,0,0
HF0102,HF0102XS-PURP,FFP,0,0
HF0102,HF0102XS-ROYA,FFP,0,0
HF0102,HF0102XS-SAPP,FFP,0,0
HF0102,HF0102XS-SKYY,FFP,0,0
HF0102,HF0102XS-VMIL,FFP,0,0
HF0502,HF0502,FFP,0,0
HF0502,HF0502LL-ABLU,FFP,0,0
HF0502,HF0502LL-ASHG,FFP,0,0
HF0502,HF0502LL-AWHI,FFP,0,0
HF0502,HF0502LL-BAPK,FFP,0,0
HF0502,HF0502LL-BOTT,FFP,0,0
HF0502,HF0502LL-BROY,FFP,0,0
HF0502,HF0502LL-BSMO,FFP,0,0
HF0502,HF0502LL-BURG,FFP,0,0
HF0502,HF0502LL-CFPK,FFP,0,0
HF0502,HF0502LL-CHAR,FFP,0,0
HF0502,HF0502LL-DLAV,FFP,0,0
HF0502,HF0502LL-DPBK,FFP,0,0
HF0502,HF0502LL-DSAN,FFP,0,0
HF0502,HF0502LL-DUGN,FFP,0,0
HF0502,HF0502LL-DUPK,FFP,0,0
HF0502,HF0502LL-FORE,FFP,0,0
HF0502,HF0502LL-FRED,FFP,0,0
HF0502,HF0502LL-HBLU,FFP,0,0
HF0502,HF0502LL-HGRE,FFP,0,0
HF0502,HF0502LL-HOPK,FFP,0,0
HF0502,HF0502LL-ICEB,FFP,0,0
HF0502,HF0502LL-JADE,FFP,0,0
HF0502,HF0502LL-JBLA,FFP,0,0
HF0502,HF0502LL-KELL,FFP,0,0
HF0502,HF0502LL-KHAK,FFP,0,0
HF0502,HF0502LL-LILA,FFP,0,0
HF0502,HF0502LL-LIME,FFP,0,0
HF0502,HF0502LL-NFNA,FFP,0,0
HF0502,HF0502LL-NSTO,FFP,0,0
HF0502,HF0502LL-OCRU,FFP,0,0
HF0502,HF0502LL-OLIV,FFP,0,0
HF0502,HF0502LL-OXNY,FFP,0,0
HF0502,HF0502LL-PEPP,FFP,0,0
HF0502,HF0502LL-PLGR,FFP,0,0
HF0502,HF0502LL-PLUM,FFP,0,0
HF0502,HF0502LL-PURP,FFP,0,0
HF0502,HF0502LL-RAGR,FFP,0,0
HF0502,HF0502MM-ABLU,FFP,0,0
HF0502,HF0502MM-ASHG,FFP,0,0
HF0502,HF0502MM-AWHI,FFP,0,0
HF0502,HF0502MM-BAPK,FFP,0,0
HF0502,HF0502MM-BOTT,FFP,0,0
HF0502,HF0502MM-BROY,FFP,0,0
HF0502,HF0502MM-BSMO,FFP,0,0
HF0502,HF0502MM-CFPK,FFP,0,0
HF0502,HF0502MM-CHAR,FFP,0,0
HF0502,HF0502MM-DLAV,FFP,0,0
HF0502,HF0502MM-DPBK,FFP,0,0
HF0502,HF0502MM-DSAN,FFP,0,0
HF0502,HF0502MM-DUGN,FFP,0,0
HF0502,HF0502MM-DUPK,FFP,0,0
HF0502,HF0502MM-FORE,FFP,0,0
HF0502,HF0502MM-FRED,FFP,0,0
HF0502,HF0502MM-HBLU,FFP,0,0
HF0502,HF0502MM-HGRE,FFP,0,0
HF0502,HF0502MM-HOPK,FFP,0,0
HF0502,HF0502MM-ICEB,FFP,0,0
HF0502,HF0502MM-JADE,FFP,0,0
HF0502,HF0502MM-JBLA,FFP,0,0
HF0502,HF0502MM-KELL,FFP,0,0
HF0502,HF0502MM-KHAK,FFP,0,0
HF0502,HF0502MM-LILA,FFP,0,0
HF0502,HF0502MM-LIME,FFP,0,0
HF0502,HF0502MM-NFNA,FFP,0,0
HF0502,HF0502MM-NSTO,FFP,0,0
HF0502,HF0502MM-OCRU,FFP,0,0
HF0502,HF0502MM-OLIV,FFP,0,0
HF0502,HF0502MM-OXNY,FFP,0,0
HF0502,HF0502MM-PEPP,FFP,0,0
HF0502,HF0502MM-PLGR,FFP,0,0
HF0502,HF0502MM-PLUM,FFP,0,0
HF0502,HF0502MM-PURP,FFP,0,0
HF0502,HF0502MM-RAGR,FFP,0,0
HF0502,HF0502SS-ABLU,FFP,0,0
HF0502,HF0502SS-ASHG,FFP,0,0
HF0502,HF0502SS-AWHI,FFP,0,0
HF0502,HF0502SS-BAPK,FFP,0,0
HF0502,HF0502SS-BOTT,FFP,0,0
HF0502,HF0502SS-BROY,FFP,0,0
HF0502,HF0502SS-BSMO,FFP,0,0
HF0502,HF0502SS-BURG,FFP,0,0
HF0502,HF0502SS-CFPK,FFP,0,0
HF0502,HF0502SS-CHAR,FFP,0,0
HF0502,HF0502SS-DLAV,FFP,0,0
HF0502,HF0502SS-DPBK,FFP,0,0
HF0502,HF0502SS-DSAN,FFP,0,0
HF0502,HF0502SS-DUGN,FFP,0,0
HF0502,HF0502SS-DUPK,FFP,0,0
HF0502,HF0502SS-FORE,FFP,0,0
HF0502,HF0502SS-FRED,FFP,0,0
HF0502,HF0502SS-HBLU,FFP,0,0
HF0502,HF0502SS-HGRE,FFP,0,0
HF0502,HF0502SS-HOPK,FFP,0,0
HF0502,HF0502SS-ICEB,FFP,0,0
HF0502,HF0502SS-JADE,FFP,0,0
HF0502,HF0502SS-JBLA,FFP,0,0
HF0502,HF0502SS-KELL,FFP,0,0
HF0502,HF0502SS-KHAK,FFP,0,0
HF0502,HF0502SS-LILA,FFP,0,0
HF0502,HF0502SS-LIME,FFP,0,0
HF0502,HF0502SS-NFNA,FFP,0,0
HF0502,HF0502SS-NSTO,FFP,0,0
HF0502,HF0502SS-OCRU,FFP,0,0
HF0502,HF0502SS-OLIV,FFP,0,0
HF0502,HF0502SS-OXNY,FFP,0,0
HF0502,HF0502SS-PEPP,FFP,0,0
HF0502,HF0502SS-PLGR,FFP,0,0
HF0502,HF0502SS-PLUM,FFP,0,0
HF0502,HF0502SS-PURP,FFP,0,0
HF0502,HF0502SS-RAGR,FFP,0,0
HF0502,HF0502XL-ABLU,FFP,0,0
HF0502,HF0502XL-ASHG,FFP,0,0
HF0502,HF0502XL-AWHI,FFP,0,0
HF0502,HF0502XL-BAPK,FFP,0,0
HF0502,HF0502XL-BOTT,FFP,0,0
HF0502,HF0502XL-BROY,FFP,0,0
HF0502,HF0502XL-BSMO,FFP,0,0
HF0502,HF0502XL-BURG,FFP,0,0
HF0502,HF0502XL-CFPK,FFP,0,0
HF0502,HF0502XL-CHAR,FFP,0,0
HF0502,HF0502XL-DLAV,FFP,0,0
HF0502,HF0502XL-DPBK,FFP,0,0
HF0502,HF0502XL-DUGN,FFP,0,0
HF0502,HF0502XL-DUPK,FFP,0,0
HF0502,HF0502XL-FORE,FFP,0,0
HF0502,HF0502XL-FRED,FFP,0,0
HF0502,HF0502XL-HBLU,FFP,0,0
HF0502,HF0502XL-HGRE,FFP,0,0
HF0502,HF0502XL-HOPK,FFP,0,0
HF0502,HF0502XL-ICEB,FFP,0,0
HF0502,HF0502XL-JADE,FFP,0,0
HF0502,HF0502XL-JBLA,FFP,0,0
HF0502,HF0502XL-KELL,FFP,0,0
HF0502,HF0502XL-KHAK,FFP,0,0
HF0502,HF0502XL-LILA,FFP,0,0
HF0502,HF0502XL-LIME,FFP,0,0
HF0502,HF0502XL-NFNA,FFP,0,0
HF0502,HF0502XL-NSTO,FFP,0,0
HF0502,HF0502XL-OCRU,FFP,0,0
HF0502,HF0502XL-OLIV,FFP,0,0
HF0502,HF0502XL-OXNY,FFP,0,0
HF0502,HF0502XL-PEPP,FFP,0,0
HF0502,HF0502XL-PLGR,FFP,0,0
HF0502,HF0502XL-PLUM,FFP,0,0
HF0502,HF0502XL-PURP,FFP,0,0
HF0502,HF0502XL-RAGR,FFP,0,0
HF0502,HF0502XL-ROYA,FFP,0,0
HF0502,HF0502XS-ABLU,FFP,0,0
HF0502,HF0502XS-ASHG,FFP,0,0
HF0502,HF0502XS-AWHI,FFP,0,0
HF0502,HF0502XS-BAPK,FFP,0,0
HF0502,HF0502XS-BOTT,FFP,0,0
HF0502,HF0502XS-BROY,FFP,0,0
HF0502,HF0502XS-BSMO,FFP,0,0
HF0502,HF0502XS-BURG,FFP,0,0
HF0502,HF0502XS-CFPK,FFP,0,0
HF0502,HF0502XS-CHAR,FFP,0,0
HF0502,HF0502XS-DLAV,FFP,0,0
HF0502,HF0502XS-DPBK,FFP,0,0
HF0502,HF0502XS-DSAN,FFP,0,0
HF0502,HF0502XS-DUGN,FFP,0,0
HF0502,HF0502XS-DUPK,FFP,0,0
HF0502,HF0502XS-FORE,FFP,0,0
HF0502,HF0502XS-FRED,FFP,0,0
HF0502,HF0502XS-HBLU,FFP,0,0
HF0502,HF0502XS-HGRE,FFP,0,0
HF0502,HF0502XS-HOPK,FFP,0,0
HF0502,HF0502XS-ICEB,FFP,0,0
HF0502,HF0502XS-JADE,FFP,0,0
HF0502,HF0502XS-JBLA,FFP,0,0
HF0502,HF0502XS-KELL,FFP,0,0
HF0502,HF0502XS-KHAK,FFP,0,0
HF0502,HF0502XS-LILA,FFP,0,0
HF0502,HF0502XS-LIME,FFP,0,0
HF0502,HF0502XS-NFNA,FFP,0,0
HF0502,HF0502XS-NSTO,FFP,0,0
HF0502,HF0502XS-OCRU,FFP,0,0
HF0502,HF0502XS-OLIV,FFP,0,0
HF0502,HF0502XS-OXNY,FFP,0,0
HF0502,HF0502XS-PEPP,FFP,0,0
HF0502,HF0502XS-PLGR,FFP,0,0
HF0502,HF0502XS-PLUM,FFP,0,0
HF0502,HF0502XS-PURP,FFP,0,0
HF0502,HF0502XS-RAGR,FFP,0,0
HF0502,HF0502XXS-ABLU,FFP,0,0
HF0502,HF0502XXS-ASHG,FFP,0,0
HF0502,HF0502XXS-AWHI,FFP,0,0
HF0502,HF0502XXS-BAPK,FFP,0,0
HF0502,HF0502XXS-BOTT,FFP,0,0
HF0502,HF0502XXS-BROY,FFP,0,0
HF0502,HF0502XXS-BSMO,FFP,0,0
HF0502,HF0502XXS-BURG,FFP,0,0
HF0502,HF0502XXS-CFPK,FFP,0,0
HF0502,HF0502XXS-CHAR,FFP,0,0
HF0502,HF0502XXS-DLAV,FFP,0,0
HF0502,HF0502XXS-DPBK,FFP,0,0
HF0502,HF0502XXS-DSAN,FFP,0,0
HF0502,HF0502XXS-DUGN,FFP,0,0
HF0502,HF0502XXS-DUPK,FFP,0,0
HF0502,HF0502XXS-FORE,FFP,0,0
HF0502,HF0502XXS-FRED,FFP,0,0
HF0502,HF0502XXS-HBLU,FFP,0,0
HF0502,HF0502XXS-HGRE,FFP,0,0
HF0502,HF0502XXS-HOPK,FFP,0,0
HF0502,HF0502XXS-ICEB,FFP,0,0
HF0502,HF0502XXS-JADE,FFP,0,0
HF0502,HF0502XXS-JBLA,FFP,0,0
HF0502,HF0502XXS-KELL,FFP,0,0
HF0502,HF0502XXS-KHAK,FFP,0,0
HF0502,HF0502XXS-LILA,FFP,0,0
HF0502,HF0502XXS-LIME,FFP,0,0
HF0502,HF0502XXS-NFNA,FFP,0,0
HF0502,HF0502XXS-NSTO,FFP,0,0
HF0502,HF0502XXS-OCRU,FFP,0,0
HF0502,HF0502XXS-OLIV,FFP,0,0
HF0502,HF0502XXS-OXNY,FFP,0,0
HF0502,HF0502XXS-PEPP,FFP,0,0
HF0502,HF0502XXS-PLGR,FFP,0,0
HF0502,HF0502XXS-PLUM,FFP,0,0
HF0502,HF0502XXS-PURP,FFP,0,0
HF1000,HF1000,FFP,0,0
HF1000,HF10002X-BUHG,FFP,0,0
HF1000,HF10002X-JBFR,FFP,0,0
HF1000,HF10002X-JBHG,FFP,0,0
HF1000,HF10002X-JBHP,FFP,0,0
HF1000,HF10002X-ONHG,FFP,0,0
HF1000,HF10002X-PUWH,FFP,0,0
HF1000,HF10003X-BUHG,FFP,0,0
HF1000,HF10003X-FRWH,FFP,0,0
HF1000,HF10003X-JBFR,FFP,0,0
HF1000,HF10003X-JBWH,FFP,0,0
HF1000,HF1000LL-BUHG,FFP,0,0
HF1000,HF1000LL-FRWH,FFP,0,0
HF1000,HF1000LL-JBFR,FFP,0,0
HF1000,HF1000LL-JBHG,FFP,0,0
HF1000,HF1000LL-JBHP,FFP,0,0
HF1000,HF1000LL-JBWH,FFP,0,0
HF1000,HF1000LL-ONHG,FFP,0,0
HF1000,HF1000LL-PUWH,FFP,0,0
HF1000,HF1000MM-BUHG,FFP,0,0
HF1000,HF1000MM-FRWH,FFP,0,0
HF1000,HF1000MM-JBFR,FFP,0,0
HF1000,HF1000MM-JBHG,FFP,0,0
HF1000,HF1000MM-JBHP,FFP,0,0
HF1000,HF1000MM-ONHG,FFP,0,0
HF1000,HF1000MM-PUWH,FFP,0,0
HF1000,HF1000SS-JBFR,FFP,0,0
HF1000,HF1000SS-JBHP,FFP,0,0
HF1000,HF1000SS-JBWH,FFP,0,0
HF1000,HF1000SS-PUWH,FFP,0,0
HF1000,HF1000XL-BUHG,FFP,0,0
HF1000,HF1000XL-FRWH,FFP,0,0
HF1000,HF1000XL-JBFR,FFP,0,0
HF1000,HF1000XL-JBHG,FFP,0,0
HF1000,HF1000XL-JBHP,FFP,0,0
HF1000,HF1000XL-JBWH,FFP,0,0
HF1000,HF1000XL-PUWH,FFP,0,0
HF1000,HF1000XL-RBWH,FFP,0,0
HF1000,HF1000XS-FRWH,FFP,0,0
HF1000,HF1000XS-JBFR,FFP,0,0
HF1000,HF1000XS-JBHG,FFP,0,0
HF1000,HF1000XS-JBHP,FFP,0,0
HF1001,HF1001,FFP,0,0
HF1001,HF10012X-BLAC,FFP,0,0
HF1001,HF10012X-FNAV,FFP,6,6
HF1001,HF10013X-FNAV,FFP,0,0
HF1001,HF10014X-BLAC,FFP,0,0
HF1001,HF1001LL-BLAC,FFP,0,0
HF1001,HF1001LL-FNAV,FFP,14,14
HF1001,HF1001MM-BLAC,FFP,0,0
HF1001,HF1001MM-FNAV,FFP,12,12
HF1001,HF1001SS-BLAC,FFP,0,0
HF1001,HF1001SS-FNAV,FFP,7,7
HF1001,HF1001XL-BLAC,FFP,0,0
HF1001,HF1001XL-FNAV,FFP,10,10
HF1001,HF1001XS-FNAV,FFP,0,0
HF1003,HF1003,FFP,0,0
HF1003,HF10032X-JBLA,FFP,0,0
HF1003,HF1003LL-JBLA,FFP,0,0
HF1003,HF1003MM-BLAC,FFP,0,0
HF1003,HF1003MM-JBLA,FFP,5,5
HF1003,HF1003SS-BLAC,FFP,0,0
HF1003,HF1003SS-DUGN,FFP,0,0
HF1003,HF1003SS-DUPK,FFP,0,0
HF1003,HF1003SS-JBLA,FFP,0,0
HF1003,HF1003XL-JBLA,FFP,0,0
HF1004,HF1004,FFP,0,0
HF1004,HF10042X-BLAC,FFP,0,0
HF1004,HF10043X-BLAC,FFP,0,0
HF1004,HF1004LL-BLAC,FFP,0,0
HF1004,HF1004MM-BLAC,FFP,0,0
HF1004,HF1004SS-BLAC,FFP,0,0
HF1005,HF10052X-BLAC,FFP,0,0
HF1005,HF10053X-BLAC,FFP,0,0
HF1005,HF1005LL-BLAC,FFP,0,0
HF1005,HF1005MM-BLAC,FFP,0,0
HF1005,HF1005SS-BLAC,FFP,0,0
HF1005,HF1005XL-BLAC,FFP,0,0
HF1007,HF1007,FFP,0,0
HF1007,HF1007LL-BLAC,FFP,0,0
HF1008,HF1008,FFP,0,0
HF1008,HF10082X-CHMA,FFP,0,0
HF1008,HF10082X-FNAV,FFP,0,0
HF1008,HF10082X-GME,FFP,0,0
HF1008,HF1008LL-CHAMA,FFP,0,0
HF1008,HF1008LL-FNAV,FFP,0,0
HF1008,HF1008LL-GME,FFP,0,0
HF1008,HF1008MM-CHMA,FFP,0,0
HF1008,HF1008MM-FNAV,FFP,0,0
HF1008,HF1008MM-GME,FFP,0,0
HF1008,HF1008SS-CHMA,FFP,0,0
HF1008,HF1008SS-FNAV,FFP,0,0
HF1008,HF1008XL-CHMA,FFP,0,0
HF1008,HF1008XL-FNAV,FFP,0,0
HF1008,HF1008XL-GME,FFP,0,0
HF1009,HF1009,FFP,0,0
HF1009,HF1009LL-BLAC,FFP,0,0
HF1009,HF1009LL-RSPG,FFP,0,0
HF1009,HF1009MM-BLAC,FFP,0,0
HF1009,HF1009SS-BLAC,FFP,0,0
HF1009,HF1009XL-BLAC,FFP,0,0
HF1010,HF1010,FFP,0,0
HF1010,HF1010LL-OXNY,FFP,0,0
HF1011,HF1011,FFP,0,0
HF1012,HF1012,FFP,0,0
HF1012,HF1012LL-IVO,FFP,3,3
HF1012,HF1012MM-IVO,FFP,1,1
HF1012,HF1012SS-IVO,FFP,0,0
HF1012,HF1012XL-IVO,FFP,0,0
HF1013,HF1013,FFP,0,0
HF1013,HF1013LL-IVO,FFP,0,0
HF1013,HF1013MM-IVO,FFP,1,1
HF1013,HF1013SS-IVO,FFP,1,1
HF1020,HF1020,FFP,0,0
HF1020,HF1020LL-HGFN,FFP,0,0
HF1020,HF1020MM-HGFN,FFP,0,0
HF1020,HF1020SS-HGFN,FFP,0,0
HF1020,HF1020XL-HGFN,FFP,0,0
HF9001,HF9001,FFP,0,0
HF9001,HF90011213-REDD,FFP,0,0
HF9001,HF90011415-REDD,FFP,0,0
HF9001,HF900156-REDD,FFP,0,0
HF9001,HF900178-REDD,FFP,0,0
HF9001,HF9001911-REDD,FFP,0,0
HURST ,HURST SET,TPC,0,0
JF0001,JF0001,FFP,0,0
JF0001,JF00012X-BGBG,FFP,0,0
JF0001,JF00012X-BKAS,FFP,0,0
JF0001,JF00012X-BKRD,FFP,0,0
JF0001,JF00012X-BUBU,FFP,0,0
JF0001,JF00012X-CRNY,FFP,0,0
JF0001,JF00012X-DKBK,FFP,0,0
JF0001,JF00012X-KESE,FFP,0,0
JF0001,JF00012X-NROY,FFP,0,0
JF0001,JF00012X-NYNY,FFP,0,0
